Date,Total Yield (Smooth),GridDurationHours,MaintDurationHours,DelREMO,Temp (Smooth),Cloud Cover (Smooth)
2019-03-26,312.35333333333335,0.0,0.0,0.0,19.906666666666666,38.67999999999999
2019-03-27,308.8266666666667,0.0,0.0,0.0,20.14,41.64666666666666
2019-03-28,324.85333333333335,0.0,0.0,0.0,20.713333333333335,39.36
2019-03-29,336.34,0.0,0.0,0.0,21.37333333333333,38.626666666666665
2019-03-30,334.3333333333333,0.0,0.0,0.0,21.72,39.89333333333334
2019-03-31,338.8066666666666,0.0,0.0,0.0,22.006666666666668,36.826666666666675
2019-04-01,337.2,0.0,0.0,1.1844444444444444,22.26666666666667,33.90666666666667
2019-04-02,337.9599999999999,0.0,0.0,0.0,22.52,32.13333333333333
2019-04-03,332.3399999999999,0.0,0.0,2.3972222222222226,22.773333333333337,32.46
2019-04-04,332.81333333333333,0.0,0.0,0.0,23.060000000000002,30.080000000000002
2019-04-05,331.18666666666667,0.0,0.0,0.7913888888888889,23.40666666666667,29.02
2019-04-06,326.06666666666666,0.0,0.0,0.0,23.860000000000003,27.313333333333336
2019-04-07,322.3933333333333,0.0,0.0,0.0,24.240000000000002,28.02
2019-04-08,315.76000000000005,0.0,0.0,2.7783333333333333,24.54,26.793333333333333
2019-04-09,334.99333333333334,0.0,0.0,0.7994444444444445,25.066666666666663,23.55333333333333
2019-04-10,332.0466666666667,0.0,0.0,0.0,25.58,24.22
2019-04-11,334.4800000000001,0.0,0.0,0.0,26.093333333333334,22.373333333333335
2019-04-12,331.5466666666667,0.0,0.0,0.0,26.326666666666664,22.913333333333334
2019-04-13,319.04,0.0,0.0,13.150833333333331,26.479999999999997,23.273333333333337
2019-04-14,301.65333333333325,0.0,0.0,13.196944444444444,26.726666666666667,24.64666666666667
2019-04-15,281.81333333333333,0.0,0.0,6.0425,27.066666666666663,26.000000000000004
2019-04-16,270.91333333333336,0.0,0.0,0.0,27.14,31.426666666666666
2019-04-17,259.58,0.0,0.0,1.275,26.93333333333333,36.48
2019-04-18,264.14666666666665,0.0,0.0,1.042777777777778,26.78666666666666,38.15333333333333
2019-04-19,267.5933333333333,0.0,0.0,0.0,26.653333333333332,39.133333333333326
2019-04-20,252.28,0.0,0.0,6.651111111111111,26.606666666666666,39.13333333333333
2019-04-21,235.83999999999997,0.0,0.0,8.473333333333334,26.58666666666667,39.08
2019-04-22,216.63333333333333,0.0,0.0,9.465277777777777,26.773333333333337,37.46000000000001
2019-04-23,204.80666666666664,0.0,0.0,11.410833333333333,27.113333333333333,35.726666666666674
2019-04-24,182.51999999999998,0.0,0.0,0.0,27.433333333333334,36.34666666666667
2019-04-25,171.95999999999998,0.0,0.0,3.9522222222222223,27.553333333333335,38.47999999999999
2019-04-26,157.35333333333332,0.0019444444444444,0.0,7.252222222222223,27.746666666666666,38.01999999999999
2019-04-27,139.2733333333333,0.0,0.0,9.39277777777778,27.993333333333332,36.17333333333333
2019-04-28,135.42000000000002,0.0,0.0,16.52777777777778,28.26,32.946666666666665
2019-04-29,139.9466666666667,0.0,0.0,0.0838888888888888,28.393333333333334,29.79333333333333
2019-04-30,154.4733333333333,0.0019444444444444,0.0,0.0,28.593333333333334,29.960000000000004
2019-05-01,163.61333333333334,0.0,0.0,0.0,29.119999999999997,25.540000000000003
2019-05-02,168.92000000000002,0.0,0.0,0.925277777777778,29.61333333333333,23.013333333333335
2019-05-03,169.33333333333334,0.0,0.0,0.0,30.033333333333335,21.39333333333333
2019-05-04,169.72,0.0,0.0,0.0,30.353333333333335,20.52
2019-05-05,184.70666666666668,0.0038888888888888,0.0,0.0,30.62666666666667,19.619999999999997
2019-05-06,204.92,0.0019444444444444,0.0,0.0,30.84,18.966666666666665
2019-05-07,226.20666666666668,0.0,0.0,0.0,30.94,18.48
2019-05-08,246.75333333333333,0.0,0.0,0.0,31.09333333333333,18.566666666666666
2019-05-09,265.7133333333333,0.0,0.0,0.0,31.226666666666667,18.153333333333332
2019-05-10,272.03333333333336,0.0019444444444444,0.0,3.3230555555555554,31.359999999999996,18.53333333333333
2019-05-11,280.9866666666667,0.0022222222222222,0.0,0.0,31.299999999999997,20.786666666666665
2019-05-12,301.2666666666667,0.0,0.0,0.0,31.279999999999998,22.57333333333333
2019-05-13,314.80666666666673,0.0,0.0,2.277222222222222,31.22,26.05333333333333
2019-05-14,327.94666666666666,0.0,0.0,0.0,31.059999999999995,28.86
2019-05-15,321.62,0.0,0.0,0.8852777777777778,30.719999999999995,31.06
2019-05-16,316.02,0.0019444444444444,0.0,1.3044444444444443,30.493333333333332,33.54666666666667
2019-05-17,317.90666666666664,0.0,0.0,0.0,30.406666666666666,34.17333333333333
2019-05-18,317.52666666666664,0.0,0.0,0.0,30.346666666666668,35.14666666666667
2019-05-19,315.53999999999996,0.0,0.0,0.0,30.426666666666666,36.913333333333334
2019-05-20,314.8533333333333,0.0,0.0,0.0,30.419999999999998,38.29333333333333
2019-05-21,313.64,0.0,0.0,0.0,30.526666666666667,39.62
2019-05-22,309.9333333333334,0.0,0.0,0.0,30.78,43.27333333333333
2019-05-23,305.3866666666667,0.0058333333333333,0.0,0.0,30.653333333333336,47.94
2019-05-24,304.91333333333336,0.0,0.0,0.0,30.3,50.59333333333334
2019-05-25,313.2066666666667,0.0,0.0,0.0,30.086666666666666,47.593333333333334
2019-05-26,320.5266666666667,0.0,0.0,0.0,30.126666666666665,44.35333333333334
2019-05-27,322.28000000000003,0.0,0.0,0.0,30.153333333333332,42.36
2019-05-28,329.20000000000005,0.0,0.0,0.0,30.22,38.62
2019-05-29,329.40666666666664,0.0,0.0,0.0,30.7,35.99333333333334
2019-05-30,334.34666666666664,0.0038888888888888,0.0,0.0,31.253333333333334,31.806666666666672
2019-05-31,340.5266666666666,0.0,0.0,0.0,31.706666666666667,28.640000000000004
2019-06-01,342.7333333333333,0.0,0.0,0.0,32.24666666666667,25.48
2019-06-02,340.81999999999994,0.0,0.0,0.0,32.71333333333333,24.56
2019-06-03,337.94,0.0,0.0,0.0,32.913333333333334,22.98
2019-06-04,337.3533333333333,0.0019444444444444,0.0,0.0,32.95333333333333,23.640000000000004
2019-06-05,332.87333333333333,0.0,0.0,0.0,33.093333333333334,25.113333333333337
2019-06-06,329.33333333333337,0.0,0.0,0.0,32.93333333333333,25.006666666666668
2019-06-07,335.7866666666667,0.0019444444444444,0.0,0.0,33.02,20.853333333333335
2019-06-08,338.17999999999995,0.0,0.0,0.0,33.5,17.213333333333335
2019-06-09,335.14666666666665,0.0019444444444444,0.0,0.0,33.96,16.779999999999998
2019-06-10,332.3266666666667,0.0,0.0,0.0,34.31333333333333,16.499999999999996
2019-06-11,329.29333333333335,0.0,0.0,0.0,34.66,18.173333333333332
2019-06-12,319.65333333333325,0.0038888888888888,0.0,4.674444444444444,34.82666666666667,21.08
2019-06-13,318.33333333333326,0.0,0.0,1.0472222222222225,34.74666666666666,22.499999999999996
2019-06-14,321.30666666666656,0.0,0.0,0.0,34.67333333333333,22.439999999999998
2019-06-15,319.35999999999996,0.0019444444444444,0.0,0.9241666666666668,34.58,23.56
2019-06-16,314.35999999999996,0.0,0.0,0.0,34.333333333333336,26.69333333333333
2019-06-17,315.4533333333333,0.0061111111111111,0.0,2.816666666666667,34.07333333333333,26.993333333333332
2019-06-18,304.98,0.0,0.0,0.0,33.63333333333333,31.133333333333336
2019-06-19,306.9666666666667,0.0,0.0,0.0,33.61333333333334,31.026666666666667
2019-06-20,305.2933333333333,0.0022222222222222,0.0,0.0,33.3,30.61333333333333
2019-06-21,306.66666666666663,0.0019444444444444,0.0,0.0,33.126666666666665,30.319999999999993
2019-06-22,305.65999999999997,0.0061111111111111,0.0,0.0,33.22666666666667,30.133333333333333
2019-06-23,304.9266666666666,0.0,0.0,0.0,33.10666666666666,30.75333333333333
2019-06-24,299.0066666666666,0.0,0.0,1.27,32.71333333333334,34.64666666666667
2019-06-25,294.4333333333333,0.0,0.0,0.0,32.38,39.96666666666666
2019-06-26,296.4066666666667,0.0,0.0,0.0,32.13333333333333,39.03333333333333
2019-06-27,298.54,0.0,0.0,0.0,32.04666666666667,38.36666666666667
2019-06-28,299.91333333333336,0.0,0.0,0.0,32.06666666666666,36.766666666666666
2019-06-29,297.8533333333333,0.0,0.0,0.0,32.093333333333334,36.56
2019-06-30,296.91333333333336,0.0019444444444444,0.0,0.0,31.999999999999996,35.873333333333335
2019-07-01,302.4133333333333,0.0,0.0,0.0,32.18,32.693333333333335
2019-07-02,301.46,0.0038888888888888,0.0,0.0,32.36,31.353333333333335
2019-07-03,310.72,0.0,0.0,0.0,32.83333333333333,26.68
2019-07-04,301.5733333333333,0.0,0.0,0.0,32.78,27.60666666666667
2019-07-05,304.7866666666667,0.0,0.0,0.0,32.92666666666666,26.39333333333333
2019-07-06,300.37999999999994,0.0022222222222222,0.0,0.0,32.846666666666664,25.353333333333335
2019-07-07,300.8066666666666,0.0,0.0,0.0,32.74666666666667,27.306666666666665
2019-07-08,299.7866666666667,0.0,0.0,0.0,32.620000000000005,29.666666666666668
2019-07-09,299.97999999999996,0.0,0.0,0.0,32.513333333333335,29.726666666666667
2019-07-10,290.64,0.0061111111111111,0.0,6.672500000000001,32.37333333333333,29.83333333333333
2019-07-11,281.9,0.0,0.0,0.0,32.06666666666667,33.42
2019-07-12,273.89333333333326,0.0,0.0,0.0,31.78666666666667,35.42
2019-07-13,267.0266666666667,0.0,0.0,0.0,31.359999999999996,38.64
2019-07-14,248.59333333333333,0.0,0.0,2.323611111111111,30.659999999999997,43.04
2019-07-15,239.84000000000003,0.0,0.0,0.9325,30.18,47.726666666666674
2019-07-16,229.09333333333336,0.0,0.0,0.0,29.560000000000002,51.95333333333333
2019-07-17,225.4,0.0019444444444444,0.0,0.0,29.086666666666666,56.27333333333333
2019-07-18,226.45333333333335,0.0,0.0,0.0,28.666666666666664,59.666666666666664
2019-07-19,229.91333333333333,0.0,0.0,0.0,28.586666666666662,60.20666666666666
2019-07-20,227.71333333333334,0.0,0.0,0.0841666666666666,28.41333333333333,63.18666666666667
2019-07-21,237.34,0.0,0.0,0.0841666666666666,28.493333333333332,63.06000000000001
2019-07-22,235.0666666666667,0.0,0.0,0.9769444444444444,28.46,63.65333333333334
2019-07-23,234.04,0.0,0.0,0.0,28.513333333333335,62.553333333333335
2019-07-24,239.57999999999998,0.0,0.0,0.0,28.74,60.21333333333333
2019-07-25,234.8133333333333,0.0,0.0,5.6850000000000005,28.599999999999998,60.306666666666665
2019-07-26,232.29999999999998,0.0,0.0,0.0,28.566666666666663,60.96666666666667
2019-07-27,232.78666666666663,0.0,0.0,0.0,28.499999999999996,62.693333333333335
2019-07-28,234.39333333333332,0.0,0.0,0.0,28.63333333333333,64.42666666666668
2019-07-29,255.48666666666665,0.0,0.0,0.0,29.05333333333333,63.7
2019-07-30,264.7,0.0,0.0,0.0,29.23333333333333,63.68666666666667
2019-07-31,262.56666666666666,0.0,0.0,0.0,29.413333333333338,64.66
2019-08-01,261.61333333333334,0.0,0.0,0.0,29.580000000000005,64.91999999999999
2019-08-02,247.48,0.0,0.0,0.8766666666666667,29.493333333333336,66.01333333333334
2019-08-03,250.34,0.0,0.0,0.0,29.473333333333336,65.25999999999999
2019-08-04,251.99333333333334,0.0,0.0,0.0,29.526666666666667,63.91333333333333
2019-08-05,250.42,0.0,0.0,0.2525,29.58,64.86666666666666
2019-08-06,245.27333333333334,0.0,0.0,0.0,29.419999999999998,65.54666666666665
2019-08-07,242.99333333333334,0.0,0.0,0.0,29.31333333333334,68.33999999999999
2019-08-08,239.67333333333335,0.0019444444444444,0.0,0.0,29.26666666666667,71.30666666666666
2019-08-09,250.02000000000004,3.1441666666666666,0.0,0.5047222222222223,29.386666666666667,70.76666666666667
2019-08-10,255.62000000000003,0.0041666666666666,0.0,0.1680555555555555,29.513333333333332,69.67333333333333
2019-08-11,264.8266666666667,0.0,0.0,1.1713888888888888,29.720000000000002,67.58666666666667
2019-08-12,257.76666666666665,0.0,0.0,2.413888888888889,29.78,66.64666666666668
2019-08-13,255.99999999999997,0.0,0.0,0.0,29.753333333333337,68.64
2019-08-14,250.1,0.0,0.0,0.0,29.76,68.09333333333333
2019-08-15,254.0,0.0019444444444444,0.0,0.0,29.85333333333333,67.45333333333333
2019-08-16,252.54666666666665,0.0,0.0,7.4719444444444445,29.766666666666666,67.38666666666667
2019-08-17,255.14,0.0019444444444444,0.0,1.5630555555555554,29.740000000000002,67.32666666666665
2019-08-18,255.06,0.0,0.0,7.088333333333334,29.56,69.57333333333334
2019-08-19,252.90666666666667,0.0,0.0,1.0741666666666667,29.399999999999995,70.8
2019-08-20,255.98000000000002,0.0,0.0,0.0,29.240000000000002,70.04
2019-08-21,263.1466666666667,0.0,0.0,0.0,29.28666666666667,68.35333333333332
2019-08-22,265.3666666666667,0.0,0.0,0.0,29.193333333333335,66.12
2019-08-23,268.5133333333333,0.0022222222222222,0.0,0.0,29.08,64.39999999999999
2019-08-24,269.0666666666666,0.0,0.0,0.0,29.06,63.839999999999996
2019-08-25,262.76,0.0038888888888888,0.0,0.0,28.866666666666667,65.07333333333332
2019-08-26,265.43333333333334,0.0,0.0,0.0,28.833333333333336,65.86
2019-08-27,277.64000000000004,0.0,0.0,8.283333333333335,28.853333333333335,64.55999999999999
2019-08-28,278.3666666666667,0.0,0.0,0.6730555555555555,28.86,60.72666666666667
2019-08-29,275.7733333333333,0.0,0.0,0.1680555555555555,28.893333333333334,59.64
2019-08-30,281.17266666666666,0.0,0.0,0.0838888888888888,28.999999999999996,57.666666666666664
2019-08-31,285.15933333333334,0.0,0.0,0.8027777777777777,29.226666666666667,54.26666666666666
2019-09-01,289.73266666666666,0.0,0.0,0.0,29.406666666666666,54.97999999999999
2019-09-02,289.29266666666666,0.0,0.0,0.0,29.68,53.46
2019-09-03,291.94599999999997,0.0,0.0,0.0,29.87333333333333,52.11333333333334
2019-09-04,283.3726666666666,0.0019444444444444,0.0,0.0,29.873333333333335,53.733333333333334
2019-09-05,269.47266666666667,0.0,0.0,5.981388888888889,29.700000000000003,56.92666666666667
2019-09-06,268.34599999999995,0.0,0.0,2.916388888888889,29.766666666666666,58.06666666666667
2019-09-07,263.0993333333333,0.0,0.0,1.0091666666666663,29.786666666666665,57.83333333333333
2019-09-08,265.8126666666667,0.0080555555555555,0.0,0.0,29.879999999999995,55.873333333333335
2019-09-09,276.0726666666667,0.0,0.0,0.0,30.15333333333333,52.06666666666666
2019-09-10,272.63933333333335,0.0,0.0,0.2522222222222222,30.21333333333333,49.266666666666666
2019-09-11,268.51933333333335,0.0,0.0,0.0,30.246666666666663,47.79333333333333
2019-09-12,261.8593333333333,0.0,0.0,0.0,30.26,48.26
2019-09-13,263.85266666666666,0.0,0.0,0.0,30.28666666666667,48.059999999999995
2019-09-14,264.12,0.0,0.0,0.0,30.240000000000002,47.919999999999995
2019-09-15,261.2866666666667,0.0,0.0,0.0841666666666666,30.12666666666667,48.639999999999986
2019-09-16,265.52000000000004,0.0,0.0,0.0,30.186666666666667,45.17999999999999
2019-09-17,267.76666666666665,0.0,0.0,0.0,30.20666666666667,43.28666666666666
2019-09-18,267.32,0.0,0.0,0.0841666666666666,30.080000000000002,42.78
2019-09-19,270.0466666666667,0.0,0.0,0.0,30.040000000000003,42.38
2019-09-20,281.46666666666664,0.0,0.0,0.0841666666666666,30.173333333333336,39.46666666666667
2019-09-21,282.36,0.0,0.0,1.1775,30.06666666666667,38.1
2019-09-22,284.4133333333333,0.0,0.0,0.0,29.906666666666666,37.126666666666665
2019-09-23,288.36733333333336,0.0019444444444444,0.0,0.0,29.80666666666667,36.36
2019-09-24,286.7606666666667,0.0,0.0,0.0,29.686666666666664,36.57333333333334
2019-09-25,286.4273333333333,0.0019444444444444,0.0,0.0,29.48,37.28
2019-09-26,283.42066666666665,0.0019444444444444,0.0,1.2538888888888888,29.3,39.08
2019-09-27,283.634,0.0,0.0,0.0,29.066666666666663,39.306666666666665
2019-09-28,284.38733333333334,0.0,0.0,1.6175,28.833333333333332,38.953333333333326
2019-09-29,274.4413333333333,0.0,0.0,0.0,28.413333333333334,41.39333333333333
2019-09-30,269.4746666666667,0.0,0.0,0.0,28.126666666666665,42.82666666666667
2019-10-01,266.4213333333334,0.0022222222222222,0.0,0.0,27.91333333333333,44.51333333333333
2019-10-02,265.168,0.0,0.0,0.7591666666666667,27.706666666666667,44.906666666666666
2019-10-03,262.80133333333333,0.0,0.0,8.762500000000001,27.56666666666667,46.49333333333333
2019-10-04,257.82133333333337,0.0,0.0,0.0838888888888888,27.30666666666667,47.193333333333335
2019-10-05,257.67466666666667,0.0019444444444444,0.0,0.0,27.060000000000002,47.72666666666667
2019-10-06,255.36133333333333,0.0,0.0,1.0102777777777778,26.880000000000003,48.84
2019-10-07,249.848,0.0019444444444444,0.0,0.1683333333333333,26.753333333333334,50.02
2019-10-08,250.04733333333334,0.0,0.0,1.767777777777778,26.513333333333332,48.94
2019-10-09,249.30733333333333,0.0022222222222222,0.0,0.5052777777777778,26.279999999999998,48.36
2019-10-10,250.314,0.0,0.0,0.0838888888888888,26.086666666666662,46.33333333333333
2019-10-11,254.154,0.0,0.0,0.0,25.866666666666664,43.31999999999999
2019-10-12,256.074,0.0,0.0,0.0,25.773333333333333,41.37333333333333
2019-10-13,259.9673333333334,0.0,0.0,0.0,25.76,38.36666666666666
2019-10-14,269.0266666666667,0.0,0.0,0.0,25.92,33.65333333333332
2019-10-15,274.8666666666666,0.0,0.0,0.0,25.913333333333334,29.673333333333336
2019-10-16,274.8133333333333,0.0,0.0,0.0,25.88,26.71333333333333
2019-10-17,267.3533333333333,0.0,0.0,0.0,25.793333333333337,24.513333333333332
2019-10-18,263.44666666666666,0.0,0.0,0.0,25.673333333333336,21.819999999999997
2019-10-19,266.74666666666667,0.0,0.0,0.5886111111111112,25.68666666666667,17.886666666666667
2019-10-20,267.24,0.0,0.0,1.9361111111111111,25.620000000000005,16.006666666666668
2019-10-21,270.82666666666665,0.0,0.0,0.0,25.46666666666667,12.5
2019-10-22,278.15999999999997,0.0,0.0,0.0,25.36,9.06
2019-10-23,274.9933333333334,0.0,0.0,0.0,25.240000000000002,8.360000000000001
2019-10-24,270.7533333333334,0.0,0.0,0.0,25.113333333333333,7.153333333333334
2019-10-25,264.76666666666665,0.0,0.0,0.0,25.013333333333335,7.046666666666668
2019-10-26,257.94666666666666,0.0,0.0,0.0,24.86,6.866666666666667
2019-10-27,254.88666666666668,0.0,0.0,0.0,24.62,6.280000000000001
2019-10-28,250.30666666666667,0.0041666666666666,0.0,0.0,24.413333333333338,5.793333333333334
2019-10-29,242.98666666666665,0.0,0.0,0.0,24.20666666666667,6.226666666666666
2019-10-30,234.83333333333334,0.0,0.0,0.0,24.06666666666667,8.406666666666666
2019-10-31,231.9933333333333,0.0,0.0,0.0,23.873333333333335,7.753333333333333
2019-11-01,231.0,0.0,0.0,0.0,23.66,8.366666666666667
2019-11-02,221.29333333333332,0.0022222222222222,0.0,1.913333333333333,23.52,10.86
2019-11-03,212.9,0.0038888888888888,0.0,0.8419444444444445,23.36,12.733333333333333
2019-11-04,208.15999999999994,0.0,0.0,7.932222222222222,23.240000000000002,11.940000000000001
2019-11-05,203.21333333333328,0.0019444444444444,0.0,0.1683333333333333,23.206666666666667,11.753333333333332
2019-11-06,191.82066666666665,0.0,0.0,0.0841666666666666,23.02,12.979999999999999
2019-11-07,182.66666666666666,0.0,0.0,0.1683333333333333,22.793333333333337,18.186666666666664
2019-11-08,180.81333333333333,0.0019444444444444,0.0,1.087777777777778,22.540000000000003,20.08
2019-11-09,180.23999999999998,0.0,0.0,2.8772222222222226,22.266666666666673,19.88
2019-11-10,181.26599999999996,0.0,0.0,0.0,21.92,20.513333333333332
2019-11-11,174.58599999999998,0.0,0.0,0.0,21.56,22.55333333333333
2019-11-12,175.85933333333332,0.0,0.0,0.0,21.206666666666663,24.406666666666663
2019-11-13,177.826,0.0,0.0,0.0,20.89333333333333,26.08
2019-11-14,176.30599999999998,0.0,0.0,2.0119444444444445,20.626666666666665,26.139999999999997
2019-11-15,175.27266666666662,0.0,0.0,0.5894444444444445,20.426666666666666,28.493333333333332
2019-11-16,172.2593333333333,0.0,0.0,3.888611111111111,20.233333333333338,29.85333333333333
2019-11-17,187.89266666666666,0.0,0.0,0.0,20.000000000000004,26.773333333333333
2019-11-18,198.59266666666667,0.0,0.0,0.0,19.78666666666667,24.193333333333335
2019-11-19,199.03266666666667,0.0,0.0,0.0841666666666666,19.46,24.30666666666667
2019-11-20,198.026,0.0,0.0,0.0,19.073333333333334,26.046666666666667
2019-11-21,200.07866666666666,0.0,0.0,0.0,18.78666666666667,27.453333333333333
2019-11-22,201.01933333333335,0.0,0.0,0.0,18.64,26.02
2019-11-23,198.49266666666668,0.0,0.0,0.0,18.62,27.21333333333333
2019-11-24,202.04599999999996,0.0,0.0,0.0,18.54,27.606666666666662
2019-11-25,204.44666666666663,0.0,0.0,0.0841666666666666,18.513333333333332,28.45333333333333
2019-11-26,196.99999999999997,0.0019444444444444,0.0,0.0,18.446666666666665,31.359999999999996
2019-11-27,186.72666666666663,0.0,0.0,3.3469444444444445,18.473333333333333,34.32666666666666
2019-11-28,177.67333333333332,0.0,0.0,5.030555555555555,18.41333333333333,35.88666666666666
2019-11-29,184.16666666666666,0.0022222222222222,0.0,0.0,18.24,35.586666666666666
2019-11-30,190.06666666666663,0.0,0.0,0.0,17.98,33.21333333333333
2019-12-01,197.66666666666663,0.0,0.0,0.0,17.673333333333332,30.87333333333333
2019-12-02,193.14666666666662,0.0,0.0,0.0,17.313333333333336,30.386666666666663
2019-12-03,191.87999999999997,0.0,0.0,0.7566666666666666,16.96,30.386666666666663
2019-12-04,190.79999999999998,0.0,0.0,0.0,16.686666666666664,30.893333333333334
2019-12-05,187.31333333333333,0.0,0.0,0.0841666666666666,16.459999999999997,29.686666666666664
2019-12-06,191.42000000000002,0.0,0.0,0.0,16.333333333333332,27.139999999999997
2019-12-07,195.44,0.0,0.0,0.0,16.133333333333333,23.366666666666664
2019-12-08,201.41933333333333,0.0,0.0,0.1683333333333333,15.773333333333332,20.61333333333333
2019-12-09,196.42599999999996,0.0,0.0,0.0841666666666666,15.473333333333333,23.013333333333332
2019-12-10,194.43266666666662,0.0,0.0,3.0302777777777776,15.2,22.52
2019-12-11,202.16599999999994,0.0,0.0,0.0,15.046666666666665,18.766666666666666
2019-12-12,199.72599999999997,0.0,0.0,0.0,14.826666666666663,20.053333333333335
2019-12-13,200.30599999999998,0.0,0.0,0.8602777777777778,14.613333333333332,21.313333333333333
2019-12-14,198.266,0.0,0.0,0.0,14.406666666666665,22.87333333333333
2019-12-15,197.606,0.0022222222222222,0.0,0.0,14.206666666666665,23.95333333333333
2019-12-16,183.966,0.0,0.0,0.5791666666666667,13.953333333333333,23.959999999999997
2019-12-17,175.246,0.0,0.0,2.355277777777778,13.786666666666667,24.7
2019-12-18,162.93266666666668,0.0,0.0,2.805555555555556,13.553333333333335,26.37333333333333
2019-12-19,155.99266666666668,0.0,0.0,0.0,13.306666666666667,26.01333333333333
2019-12-20,152.746,0.0,0.0,0.0,13.16,28.33333333333333
2019-12-21,142.486,0.0,0.0,0.0,12.84,28.259999999999994
2019-12-22,131.57933333333332,0.0025,0.0,0.0,12.540000000000001,28.279999999999998
2019-12-23,117.47333333333333,0.0,0.0,1.6277777777777778,12.213333333333333,27.966666666666665
2019-12-24,108.44666666666666,0.0,0.0,2.873611111111111,11.926666666666666,25.426666666666662
2019-12-25,98.06666666666666,0.0,0.0,0.0,11.559999999999999,24.353333333333328
2019-12-26,92.29333333333334,0.0,0.0,0.0,11.206666666666667,23.83333333333333
2019-12-27,95.88,0.0,0.0,0.0,10.73333333333333,18.24
2019-12-28,99.03999999999999,0.0,0.0,0.0,10.273333333333332,12.413333333333332
2019-12-29,96.27333333333334,0.0,0.0,0.0,9.826666666666666,8.833333333333334
2019-12-30,86.73933333333335,0.0,0.0,2.148055555555556,9.386666666666667,8.04
2019-12-31,99.19266666666668,0.0,0.0,0.0,9.16,8.919999999999998
2020-01-01,106.57266666666668,0.0,0.0,0.0,8.993333333333332,10.0
2020-01-02,113.93933333333335,0.0,0.0,0.0,9.093333333333334,10.680000000000001
2020-01-03,119.25933333333333,0.0,0.0,0.9230555555555556,9.28,10.040000000000001
2020-01-04,125.046,0.0019444444444444,0.0,0.0,9.280000000000001,8.706666666666667
2020-01-05,132.75933333333336,0.0,0.0,1.7091666666666667,9.453333333333335,12.506666666666668
2020-01-06,131.186,0.0,0.0,2.043888888888889,9.586666666666666,19.153333333333336
2020-01-07,130.31266666666667,0.0,0.0,0.0,9.793333333333331,25.72
2020-01-08,130.266,0.0,0.0,0.0,9.919999999999998,30.9
2020-01-09,136.35266666666666,0.0,0.0,0.0,10.013333333333332,32.53333333333333
2020-01-10,152.606,0.0,0.0,0.0,10.153333333333332,32.54
2020-01-11,163.45933333333335,0.0,0.0,0.0,10.379999999999999,34.79333333333333
2020-01-12,167.49266666666668,0.0,0.0,0.0838888888888888,10.746666666666668,39.739999999999995
2020-01-13,159.946,0.0,0.0,3.912777777777778,11.04,44.72666666666667
2020-01-14,169.06666666666666,0.0,0.0,0.0,11.266666666666666,45.60666666666666
2020-01-15,166.72066666666666,0.0,0.0,0.1463888888888888,11.359999999999998,45.26
2020-01-16,159.314,0.0,0.0,0.0,11.433333333333332,45.913333333333334
2020-01-17,152.52733333333333,0.0,0.0,0.0,11.333333333333334,45.1
2020-01-18,151.80733333333333,0.0,0.0,0.0,11.266666666666667,45.626666666666665
2020-01-19,150.08066666666667,0.0,0.0,0.0,11.253333333333336,44.5
2020-01-20,146.234,0.0,0.0,0.0,11.200000000000001,42.199999999999996
2020-01-21,155.20066666666668,0.0,0.0,0.0,11.28,37.85333333333333
2020-01-22,166.50066666666666,0.0,0.0,0.0841666666666666,11.306666666666667,31.273333333333333
2020-01-23,184.60066666666665,0.0,0.0,0.0,11.313333333333334,25.6
2020-01-24,189.81400000000002,0.0,0.0,0.0844444444444444,11.486666666666666,24.213333333333335
2020-01-25,183.2673333333333,0.0022222222222222,0.0,0.0,11.513333333333334,26.14666666666667
2020-01-26,183.68066666666667,0.0019444444444444,0.0,0.0,11.540000000000001,23.400000000000002
2020-01-27,175.40066666666667,0.0,0.0,0.0847222222222222,11.42,23.073333333333334
2020-01-28,182.53399999999996,0.0,0.0,3.0875,11.54,23.986666666666668
2020-01-29,178.41333333333333,3.7911111111111113,4.416388888888889,1.2958333333333334,11.706666666666665,25.013333333333332
2020-01-30,186.37999999999997,0.0,0.0,1.9266666666666663,11.893333333333333,24.48
2020-01-31,188.90666666666664,0.0,0.0,0.0,11.873333333333333,23.093333333333334
2020-02-01,194.21333333333334,0.0,0.0,0.0,11.853333333333335,22.866666666666667
2020-02-02,195.2066666666667,0.0,0.0,1.6961111111111111,11.846666666666666,22.819999999999997
2020-02-03,202.53333333333336,0.0,0.0,0.0,11.833333333333334,22.419999999999998
2020-02-04,209.58000000000004,0.0022222222222222,0.0,0.0,11.8,22.946666666666662
2020-02-05,219.08,0.0,0.0,0.0,11.753333333333334,20.633333333333333
2020-02-06,225.826,0.0,0.0,0.0,11.693333333333332,21.113333333333337
2020-02-07,223.17933333333332,0.0,0.0,0.0,11.699999999999998,21.440000000000005
2020-02-08,227.43266666666665,0.0,0.0,0.0,11.726666666666667,21.19333333333334
2020-02-09,231.47266666666667,0.0,0.0,0.0,11.853333333333332,18.94666666666667
2020-02-10,234.38599999999997,0.0,0.0,0.0,11.926666666666666,20.180000000000003
2020-02-11,245.15266666666665,0.0,0.0,1.6044444444444443,12.079999999999998,16.000000000000004
2020-02-12,256.25266666666664,0.0,0.0,0.0,12.273333333333332,10.113333333333333
